metroscuadradostotales,precio,titulo,latitud,longitud,preciomt2,categoria
320,265000,Samborondon Km 7.5 Urbanizacion Terrasol Exclusiva Casa de Venta,-2.111083748018044,-79.87084865070835,828.125,B
618,490000,Vendo Casa - Urbanización. Guayaquil Tennis – Dos Plantas.,-2.1170338,-79.87147010000001,792.8802588996764,B
670,600000,"Urb Palmar del Rio - Casa 4 Dorm. - Us$600,000",-2.1231067,-79.87098370000001,895.5223880597015,B
457,480000,"Isla Mocoli, Casa 2 Plantas, 457 m². a Entregar Julio/19",-2.104158358380436,-79.86055015522538,1050.328227571116,A
210,240000,Vendo Casa Samborondon 1 Km,-2.1489703,-79.89583010000001,1142.857142857143,A
500,550000,"Urb Laguna del Sol - Casa Vista Al Lago - Us$550,000",-2.086040398815973,-79.86650168871614,1100.0,A
138,71000,"Venta Casa Esquinera en Villa Rey, Etapa Juan Carlos Cerca Plaza Tia",-2.0151908,-79.92810070000002,514.4927536231884,B
460,390000,Se Vende Linda Casa Puerto Azul,-2.194056939763134,-79.9712992778015,847.8260869565217,B
2400,700000,Oportunidad Hermosa Casa Lomas de Urdesa,-2.163865,-79.90667630000002,291.6666666666667,C
203,157000,Oportunidad Ciudad Celeste Casa 4 Dorm. en Venta,-2.07179360121206,-79.84207850322787,773.3990147783251,B
380,220000,Vendo Casa Puerto Azul 6 Habitaciones Elimos,-2.188974748223128,-79.96227104467471,578.9473684210526,B
800,1600000,Casa en Venta en Lagos del Batan,-2.0979672,-79.874552,2000.0,A
412,454000,Isla Mocoli - Proyecto en Venta - Urb. Pacifica,-2.099487733731183,-79.86406145489809,1101.9417475728155,A
121,120000,"Casa en Venta en La Joya, en Conjunto Esmeralda",-2.0389188,-79.91686179999999,991.7355371900826,B
800,950000,"Magnifica Casa Amplia, Iluminada, Modernisima, La Mejor del Mercado.",-2.088720252082443,-79.88856342565919,1187.5,A
400,320000,Vendo Casa Moderna Isla Mocoli,-2.094106824214779,-79.85657780367433,800.0,B
186,188500,Ciudad Celeste de Estreno Casa en Venta Acabados Modernos,-2.071613787296468,-79.84206462327882,1013.4408602150538,A
590,510000,Casa en Venta en Samborondón,-2.133914,-79.85978310000002,864.4067796610169,B
300,194500,"Urbanización Via Al Sol, Via a La Costa",-2.186047596917314,-80.00913330317991,648.3333333333334,B
500,230000,Casa de Una Planta en Centenario,-2.2131457,-79.91846699999996,460.0,C
174,115000,Se Vende Casa en Urb. La Rioja,-2.057191752422993,-79.92844572062376,660.919540229885,B
120,105,Departamento Puerto Azul,-2.186680450956173,-79.97113306325991,0.875,C
190,140000,Vendo Alquilo Casa Matices de Samborondon Frente Al Dorado,-2.0603313,-79.8779834,736.8421052631579,B
260,321000,Casa en Venta Mocolí - por Estrenar,-2.038519131034092,-79.91517483729552,1234.6153846153845,A
180,130000,Se Vende Casa en Urdesa,-2.166123793087345,-79.91167234129125,722.2222222222222,B
108,76000,Casa en Sauces 8 con Acabados de Primera,-2.127062899999999,-79.8930692,703.7037037037037,B
123,69500,Casa con Suite Independiente de Venta en Sauces II,-2.1389376,-79.88778200000002,565.040650406504,B
277,258000,"Urb. Puerto Azul, Casa en Venta, Vía a La Costa",-2.18930173896435,-79.96872980404407,931.4079422382672,B
357,645000,"Samborondon Casa en Venta en Laguna del Sol de Estreno, Casa Bioclimatica Exclusiva",-2.084923999999999,-79.8706035,1806.7226890756303,A
1200,1200000,Atencion! Grandes Empresas Que Deseen Ubicarse en El Corazon de Kennedy Norte,-2.157451716440733,-79.90175688886825,1000.0,B
257,295000,Vendo Casa en Primeros Kilometro de Samborondon,-2.1453197,-79.85837830000003,1147.8599221789884,A
458,650000,Mocoli Vendo Casa Urb. Barlovento Samborondon,-2.09789424997856,-79.86388682329141,1419.2139737991267,A
180,160000,Vendo Casa Cdla. Guayacanes,-2.11714911977476,-79.89230868752725,888.8888888888889,B
670,320000,"Venta de Casa Rentera, Forestal, Sur Guayaquil",-2.2103034,-79.89437269999996,477.6119402985075,C
159,150000,Vendo Casa en Santa Cecilia,-2.159922087054265,-79.94481780478515,943.3962264150944,B
280,400000,"Vendo Lujosa Casa en Urbanización Ciudad Colón, 4 Dorm., Piscina",-2.153284520839329,-79.9059544042251,1428.5714285714287,A
270,295000,Vía Samborondon Km. 5.5 Vendo Villa,-2.1538716,-79.86570970000002,1092.5925925925926,A
1204,620000,"Casa en Venta, Isla Sol, Vía Samborondón",-2.1472172,-79.85978310000002,514.9501661129568,B
160,95000,"Casa en Venta en Fuentes del Río, Cerca de El Dorado",-2.05864326417536,-79.87140617619627,593.75,B
383,260000,Amplia Casa en Estancias del Rio Samborondon,-2.0625285,-79.8773438,678.8511749347258,B
240,310000,"Vía La Puntilla, Samborondón - Sector Parque Histórico",-2.146618998457274,-79.86391709042971,1291.6666666666667,A
281,200000,"Linda Villa Venta, Belohorizonte, 4 Dorm.",-2.186718090974847,-79.98045433173826,711.7437722419929,B
320,160000,"Casa Rentera en Guayacanes, Esquinera, en Venta",-2.1579238,-79.89439779999998,500.0,C
150,85000,Venta Casa en Villa Club Una Planta,-2.050890890512851,-79.8909915600189,566.6666666666666,B
300,315000,Linda Casa en Venta - Km 5.5 de La Via a Samborondon,-2.106378884095808,-79.87259583486025,1050.0,A
112,95000,Se Vende Casa en Samanes 7,-2.1130847,-79.90947510000001,848.2142857142857,B
280,380000,Vendo Casa de Tres Dorm. en Urbanización Aqua Marina,-2.151820652196072,-79.86260499357911,1357.142857142857,A
152,71000,Villa Italia Casa en Venta,-2.0590257,-79.92686939999999,467.10526315789474,C
650,495000,Samborondon Km 4 Casa de 5 Dorm. y Piscina,-2.112800301216198,-79.8699479123535,761.5384615384615,B
220,150000,Vendo Via a La Costa. Linda Casa. 4 Habitaciones. $150.000,-2.181853860848055,-79.98271176132192,681.8181818181819,B
1048,780000,Espectacular Mansión Vendo Dentro de Olivos 1!,-2.1690401,-79.9450046,744.2748091603054,B
154,65000,Se Vende Casa Rentera en El Sur Oeste de Guayaquil,-2.1980669,-79.9070729,422.0779220779221,C
140,108000,Se Vende Casa Villa Club Floral,-2.043174033823704,-79.89250298623045,771.4285714285714,B
50,50000,Vendo Villa en Urb Villas del Rey - Via Samborondon,-2.0248305,-79.91677709999999,1000.0,B
444,310000,Vendo Casa Samborondón 3 Dorm.,-2.1136478,-79.8702872,698.1981981981982,B
137,69000,"Venta de Casa en Villa del Rey, Etapa Juan Carlos, Modelo Palacio 4b",-2.076758,-79.9401216,503.64963503649636,B
560,350000,Terreno con Uso Comercial Av Las Monjas,-2.171665635621931,-79.91216210629045,625.0,B
368,490000,Hermosa Casa 4d Laguna Club,-2.1856104,-79.9899024,1331.5217391304348,A
100,72000,La Rioja Villa de Dos Plantas por Estrenar,-2.057191752422993,-79.92844572062376,720.0,B
300,330000,Vendo Casa en Terranostra,-2.189967667128228,-80.00195052012941,1100.0,A
489,470000,Vendo Casa Samborondón,-2.092533418325432,-79.8565912147709,961.1451942740287,B
272,117000,Venta Casa Rentera de 3 Pisos Para Inversión,-2.185557558318887,-79.88563273967281,430.1470588235294,C
400,425000,Casa de 350 m² de Construcc. - 400 M².de Terreno,-2.0979646,-79.87451879999998,1062.5,A
191,54000,"De Venta Casa en La Coop. San Francisco 2, Km 18 Vía Daule",-2.0498355,-79.95966340000001,282.72251308900525,C
400,340000,Vendo Moderna Casa de Estreno en Isla Mocoli,-2.104303099999986,-79.8588415880829,850.0,B
871,460000,En Venta - Entre Ríos: Hermosa Propiedad con Vista Al Río,-2.146443455842542,-79.87049526903382,528.1285878300804,B
300,120000,Casa de 5 Dorm. Ciudadela Coviem Al Sur de Guayaquil,-2.235809800605249,-79.89780670472413,400.0,C
337,569000,Casa - Samborondón,-2.0773404,-79.8696922,1688.427299703264,A
300,399000,Villa de Venta o Alquiler en Samborondon Km 8,-2.1136478,-79.8702872,1330.0,A
201,170000,Venta de Hermosa Casa en Urb. Privada Precio de Oportunidad,-2.1195907,-79.90092620000001,845.7711442786069,B
200,120000,Vendo Casa de 4 Dorm. en Bellaista,-2.185328539769852,-79.90849724970701,600.0,B
700,850000,Vendo Casa en Lagos de Batan,-2.10374536343488,-79.86042558688354,1214.2857142857142,A
620,490000,"Vendo Casa Esquinera Urb Tennis Club con Piscina, Adicional Suite",-2.116218964786254,-79.86906684072267,790.3225806451613,B
185,186000,Elegante Casa Via a La Costa,-2.203783624422652,-80.06668099721685,1005.4054054054054,A
120,84000,Vendo a Estrenar en La Joya Etapa Oro,-2.076758,-79.9401216,700.0,B
1200,585000,Puerto Azúl - Vía a La Costa - Venta Casa de 4 Dorm. Usd 585.000,-2.187541119549965,-79.96832777263734,487.5,C
128,75000,Vendo Casa Urbanización Castilla Vía Samborondon,-2.0417313,-79.86323270000003,585.9375,B
160,99000,"Venta de Casa, Fuentes del Rio, Vía Samborondon",-2.05864326417536,-79.87140617619627,618.75,B
580,170000,Miraflores Villa Una Planta 500 Terreno,-2.1652008,-79.92146250000002,293.1034482758621,C
72,65000,Oportunidad Mucho Lote Vendo Hermosa Propriedad,-2.088315319226652,-79.92542519327623,902.7777777777778,B
225,195000,Urdesa Central de Oportunidad Casa de Dos Plantas,-2.168811234704845,-79.9051899071319,866.6666666666666,B
180,160000,Vendo Ciudad Celeste Linda Casa de Oportunidad,-2.07179360121206,-79.84207850322787,888.8888888888889,B
400,240000,Vendo Casa Ciudad Celeste,-2.1070207,-79.87232990000001,600.0,B
700,700000,"Divina Casa con Pisos de Marmol y Doble Altura, Excelentes Acabados.",-2.106021863883688,-79.87255465131227,1000.0,B
400,350000,Vendo Casa Esquinera en Kennedy Norte con Uso de Suelo Comercial,-2.164474106451892,-79.89995578551475,875.0,B
167,108000,Vendo Casa Esquinera en Cataluña Km 11 Via Puntilla Samborondon,-2.043800049378354,-79.87068854390259,646.7065868263473,B
736,205000,Vendo Casa en Urdesa Para Remodelar en Circunvalacion Norte.,-2.1620979,-79.91165189999998,278.5326086956522,C
300,240000,Venta Casa por Estrenar Urb Puerto Azul 3 Dorm.,-2.1763111,-79.9407036,800.0,B
1400,1400000,Amplisima Casa en Muy Buena Urbanizacion Privada. Excelente Vecindario.,-2.2807256333333,-79.880271266667,1000.0,B
108,72500,Casa en Sauces 8 con Acabados de Primera,-2.127062899999999,-79.8930692,671.2962962962963,B
93,99000,Casa - Vía a La Costa,-2.1879729,-80.0209785,1064.516129032258,A
210,200000,Amplia Casa Semiesquinera Excelente Posición,-2.189967667128228,-80.00195052012941,952.3809523809524,B
624,315000,Vendo Propiedad Rentera en Cdla Bolivariana,-2.1820765,-79.8961683,504.8076923076923,B
127,70000,Casa de Venta en Las Primeras Etapas de La Joya.,-2.040685138301203,-79.91475667301637,551.1811023622047,B
90,79000,Se Vende Sauces 9,-2.1323186,-79.89268090000002,877.7777777777778,B
190,125000,Villa Club Vendo Casa 5 Habitaciones Pergola Bbq Remodelada Lavanderia 5 Baños,-2.0383247,-79.89550839999998,657.8947368421053,B
1100,550000,Samborondon Km 1 Venta 2 Casas Unidas y Suite Al Pie del Rio,-2.145753091854706,-79.86453116357421,500.0,C
200,185000,Venta de Casa en Urb. Bali con 4 Dorm. - Buen Precio,-2.111083748018044,-79.87084865070835,925.0,B
313,370000,Casa de Estreno en Samborondon,-2.1085679,-79.87196840000001,1182.1086261980831,A
907,700000,Puntilla Villa de Venta con Vista Al Rio,-2.155044348019845,-79.8653830925964,771.7750826901874,B
465,491000,Proyecto Espectacular Minimalista Moderno Recién Salido de Horno! Isla Mocoli!,-2.1043031,-79.86048310000001,1055.9139784946237,A
110,58000,Hermosa Villa por Estrenar,-2.0573686,-79.95598790000003,527.2727272727273,B
153,140000,Venta de Casa en Villa Club - Magna a Estrenar,-2.191526053604974,-79.88158962297365,915.0326797385621,B
600,270000,Venta de Casa en Centenario,-2.191526053604974,-79.88158962297365,450.0,C
120,75000,Vendo Casa de Oportunidad en Urb. Marina Dor - K. Aguirre,-2.0470178,-79.8723837,625.0,B
240,240000,Vendo Villa con Dos Departamentos Independientes en Garzota,-2.14741479091171,-79.88663313365839,1000.0,B
250,280000,Hermosa Casa Amplia Km 1.5 Samborondon!,-1.2427708,-78.631486,1120.0,A
1000,550000,Alquilo Casa en Urdesa de 600 m² de Construccion y 1.000 m² de Terreno,-2.163865,-79.90667630000002,550.0,B
140,138000,Se Vende Amplia Casa en San Felipe Etapa Malaga,-2.13621251959997,-79.92563862019881,985.7142857142857,B
70,50000,Vendo Hermosa Casa en Sauces IX,-2.149867099999999,-79.8997163,714.2857142857143,B
394,550000,*lujosa Residencia en Ceibos Norte,-2.152299195201849,-79.94332025655774,1395.9390862944163,A
120,83000,Casa Venta en Urbanización Logare Cerca Al Mall del Dorado,-2.019480923416121,-79.86468138623047,691.6666666666666,B
150,115000,Oportunidad! por Estrenar - Casa Vía a La Costa,-2.1860134,-80.04999959999998,766.6666666666666,B
212,177000,"Ciudad Celeste Serena Casa de 2 Plantas 212,21 m² 4 Dorm. $177.000 Negociables",-2.1257004,-79.86326789999998,834.9056603773585,B
75,114107,Costalmar 2 - Genova,-2.191232976189999,-80.0479501737,1521.4266666666667,A
450,198000,Cdla. Nueva Kennedy Casa Rentera con 2 Departamentos $198.000,-2.176341,-79.89794560000001,440.0,C
480,295000,Casa - Vía a La Costa,-2.1884336,-80.0272384,614.5833333333334,B
611,235000,Villa Rentera Cdla Miraflores Oportunidad!,-2.1632443,-79.91815329999997,384.61538461538464,C
540,620000,Amplia Casa Moderna en Mocoli Arrecife Samborondon,-2.103776381451598,-79.85650835431215,1148.148148148148,A
200,260000,Vendo Casa Conjunto Residencial Las Pirámides – Samborondón Km. 3,-2.1209746,-79.8650035,1300.0,A
1000,350000,Casa en Cumbres de Los Ceibos,-2.1586292,-79.94210340000001,350.0,C
540,700000,Vendo Moderna Casa en Portofino 4 Dorm.,-2.185299588983019,-79.9853671863869,1296.2962962962963,A
160,96000,Se Vende Hermosa Casa Duplex 2 Plantas Brisas del Norte,-2.0382312,-79.8683739,600.0,B
127,140000,Vendo Hermosa Casa de Estreno en Villa Club 4 Dorm.,-2.038710693663342,-79.89400636295164,1102.3622047244094,A
550,550000,Puerto Azul Alquiler y / o Venta Hermosa Villa con Piscina,-2.1859149,-79.9663554,1000.0,B
190,113000,"Venta Casa, Precio de Oportunidad. Urb Cataluña, Cerca Al C. C El Dorado",-2.0446042,-79.8723837,594.7368421052631,B
298,150000,Venta Casa Bifamiliar Rentera Sector Norte Urdenor 1,-2.1462974,-79.90317759999999,503.3557046979866,B
920,4400000,Vend Hermosa Casa en Santa Maria de Casagramde,-2.082859537943885,-79.87008153933715,4782.608695652174,A
127,69500,"Urbanización Villa Club Etapa Luna, Vendo Preciosa Villa",-2.038903690460307,-79.89399563411558,547.2440944881889,B
457,499000,"Casa a La Venta en Via a Samborondon, Estancias del Rio",-2.064464534383507,-79.87280755581969,1091.9037199124728,A
295,260000,"Lomas de Urdesa, Casa en Venta.",-2.164133029616943,-79.90474779171831,881.3559322033898,B
84,45000,Vendo Hermosa Casa en Urbanización Villa España2,-2.077022017729968,-79.92396174644773,535.7142857142857,B
250,210000,Venta - Casa - Urbanizacion - Ciudad Celeste - Etapa La Marina,-2.07198358932933,-79.84289777381895,840.0,B
900,490000,Casa Está en Urdesa Central en Circunvalacion Norte,-2.175398383450587,-79.90447928717197,544.4444444444445,B
550,530000,"Hermosa Casa de Venta en Urb. Puerto Azul, Amplio Patio con Piscina.",-2.189258854883414,-79.96493716043551,963.6363636363636,B
280,285000,Samborondon Km 1.5 Moderna Casa con Piscina de Venta,-2.1894128,-79.8890662,1017.8571428571429,A
653,580000,"Urb Entrelagos - Casa Vista Al Lago - Us$580,000",-2.0907999,-79.87306769999998,888.208269525268,B
170,180000,Casa en Samborondon de Venta,-2.271652498184291,-78.9993077470703,1058.8235294117646,A
1755,775000,"Vendo Mansion en Santa Cecilia, 6 Dorm/9 Parqueos/piscina/canchas/1755 m²",-2.160032011635085,-79.93553028952294,441.59544159544157,C
646,700000,Vendo Casa Propiedad Comercial Ad en en Centro Cerca de La Bahia - Amparo Marín,-2.1955745,-79.90320050000003,1083.59133126935,A
120,80000,A La Venta Hermosa Casa en La Joya!,-2.053850318861618,-79.91808379050445,666.6666666666666,B
270,200000,Puerto Azul - Venta - Casa de 3 Dorm.. Usd 200.000,-2.192116,-79.96683080000003,740.7407407407408,B
120,110000,"Vendo Casa Dos Plantas en Urbanizaciòn La Rioja, Etapa Asturia",-2.0590257,-79.92686939999999,916.6666666666666,B
290,320000,"Venta de Casa en Lorenzo de Garaicoa y Luis Urdaneta, Centro de Guayaquil",-2.1852196,-79.8878489,1103.448275862069,A
173,200000,Amplio Inmuebles en La Coop. Los Angeles,-2.2401458,-79.924692,1156.0693641618498,A
300,288500,Venta de Villas en Mocoli Gardens Desde Dol,-2.102662694192026,-79.85939680534892,961.6666666666666,B
152,170000,En Venta Casa en Urdesa Central - A. Marín,-2.17489011487964,-79.90702453809814,1118.421052631579,A
397,342000,"Casa en Venta en Via a La Costa (Terranostra) Usd$342,000",-2.187509208299145,-80.00018367208787,861.4609571788413,B
326,215000,"Puerto Azul, Vendo Amplia Casa Esquinera",-2.194831715124715,-79.96430160268903,659.5092024539878,B
600,550000,Via Samborondón Km 3.5 - Villa Urb. Portico del Rio – 4 Dorm. + Piscina y Jacuzzi,-2.060874,-79.89280509999998,916.6666666666666,B
300,310000,Vendo Via Samborondon. Preciosa Casa Moderna. 3 Habitaciones. Piscina $310.000,-2.146121390218411,-79.87402438618199,1033.3333333333333,A
457,620000,Proyecto de Casa 3 o 4 Dorm. en Aires del Batan - Samborondon,-2.076568431280558,-79.87376915770267,1356.6739606126914,A
232,205000,Via a La Costa - Canje o Trueque Urb. Casa Club Esquinera.$205.000 Negociable,-2.1804425,-79.9867567,883.6206896551724,B
227,215000,"Venta de Linda Casa a Estrenar, Urb. Ciudad Celeste, Etapa La Marina",-2.0694324,-79.84169229999998,947.136563876652,B
159,155000,Napoli,-2.0366658,-79.87039089999996,974.8427672955975,B
748,750000,Proyecto Casa Al Lago en Via Samborondon,-2.101386821815872,-79.85859482485353,1002.6737967914438,A
380,275000,En Venta Hermosa y Amplia Casa en Puerto Azul,-2.193315405883491,-79.97136377883834,723.6842105263158,B
214,217000,Casa - Samborondón,-2.135094899999999,-79.8627436,1014.018691588785,A
270,260000,"Urb Bosques de La Costa - Casa de 3 Dorm. - Us$260,000",-2.1846154,-79.9699665,962.9629629629629,B
96,64800,Vendo Casa en Villa Bonita 64.800,-2.0539554,-79.98665830000004,675.0,B
406,220000,"Casa Rentera en Venta, 3 Departamentos, 4 Suites, Centro de La Ciudad.",-2.189268600000001,-79.8828924,541.871921182266,B
307,199500,"Venta de Casa Rentera, Precio de Oportunidad en Urb. Goleta Alcance, Junto Al Riocentro Norte",-2.121982834001863,-79.90757624550781,649.8371335504886,B
460,420000,Venta de Hermosa Casa en Puerto Azul,-2.189258854883414,-79.96493716043551,913.0434782608696,B
440,275000,Vendo Santa Cecilia Casa 3 Dorm. Impecable 1 Planta,-2.160032011635085,-79.93553028952294,625.0,B
450,490000,Venta de Proyecto Ubicado en l'Isola 450 m²,-2.1064426,-79.85929809999999,1088.888888888889,A
160,87500,Urbanización Brisas del Norte Vendo Preciosa Villa Dos Plantas,-2.1255987,-79.88218289999998,546.875,B
510,420000,Vendo Casa - Ciudadela La Puntilla - 2 Plantas,-2.1545699,-79.86590890000002,823.5294117647059,B
300,310000,Magnifica Casa en Venta Ceibos,-2.165375101884629,-79.94620784127807,1033.3333333333333,A
1,480000,Villa en Isla Mocoli Entrega en Agosto 2019,-2.1027766,-79.85803279999999,480000.0,A
447,344000,"Casa Venta Urbanización Portofino, 1 Sola Planta, 2 Dorm., 3 Baños",-2.189160664047914,-79.9859391872742,769.5749440715883,B
334,237000,Venta de Casa Estreno en Terranostra 3 Dorm. y Patio con Area Para Piscina,-2.1918147,-80.00225869999997,709.5808383233533,B
1100,1200000,Unica Casa Minimalista Al Rio de Ensueño.,-2.034200821136072,-79.91411268211857,1090.909090909091,A
124,80000,"Vendo Casa en Urbanizaciòn Villas del Rey, Etapa Reyna Beatriz",-2.0248305,-79.91677709999999,645.1612903225806,B
435,480000,Casa de Venta en Samborondon,-2.271652498184291,-78.9993077470703,1103.448275862069,A
170,120000,"Villa Club Grande, 3 Dorm. 170 m",-2.05119110546376,-79.89186059573973,705.8823529411765,B
225,260000,Vendo Casa en Ciudad Celeste,-2.071559137043758,-79.84143226336317,1155.5555555555557,A
288,235000,Venta Casa Moderna en Lago de Capeira a Estrenar,-2.0097204,-79.9658574,815.9722222222222,B
700,380000,Casa Vendo Urb. Santa Cecilia,-2.162141408769173,-79.94279505263978,542.8571428571429,B
180,159000,En Venta Casa en Ciudad Celeste - Samborondón - E. Salcedo,-2.074902926756008,-79.85795718059603,883.3333333333334,B
160,80000,"Casa de Una Planta, Esquinera, en Urbanizaciòn La Joya Etapa Coral",-2.04925313947218,-79.91455741586913,500.0,C
1757,1200000,"Vendo Casa en Samborondón, Urbanización La Puntilla Al Pie del Río Daule",-2.154315303094477,-79.86580151741049,682.9823562891291,B
240,235000,Vendo Casa Ciudad Celeste,-2.085160720059954,-79.8704607964844,979.1666666666666,B
72,38000,Vendo Casa de 1 Planta en Urb Ecocity Vía Daule,-2.0721858,-79.94545790000001,527.7777777777778,B
1200,850000,Casa de Venta en Vista Al Parque en Vía Samborondón,-2.047590525402227,-79.87183618749998,708.3333333333334,B
297,228000,Casa de 3 Dorm. + 1 Suite en Ciudad Celeste,-2.073659197271514,-79.84677773342196,767.6767676767677,B
780,360000,Vendo Casa de Una Planta de 3 Dorm. Sector El Tornero,-2.099070736749191,-79.8742872430725,461.53846153846155,C
240,280000,"Se Vende Casa en Puerto Azul, Nueva. Duplex.",-2.18955904305568,-79.96682007122547,1166.6666666666667,A
200,235000,Casa Rentera Duplex con Local Comercial de Venta.,-2.1221102,-79.90317759999999,1175.0,A
200,320000,Vendo Casa Samborondón Km 3.5 Conjunto Residencial Las Pirámides,-2.1209746,-79.8650035,1600.0,A
438,120000,En Venta Casa Rentera en El Sur de Guayaquil Cdla. Santa Monica,-2.2518353,-79.89466320000002,273.972602739726,C
558,840000,Casa de Lujo Al Lago en Mocoli (Ver Video),-2.102442901125957,-79.8670732875496,1505.3763440860216,A
500,650000,Mocoli: Espectacular Casa de 4 Dorm. con Piscina,-2.117955155387068,-79.8716309708202,1300.0,A
886,425000,En Corredor Comercial Venta de Casa + Depart. + Oficina - (Cel:),-2.1706066,-79.9037922,479.6839729119639,C
254,300000,Casa de Venta en Parques del Río en Vía Samborondón,-2.1454603,-79.85707020000001,1181.1023622047244,A
120,108000,Vendo Casa de Estreno Urbanización Rioja Etapa Asturias,-2.0533533,-79.92992629999998,900.0,B
564,420000,"En Venta Hermosa Casa en Cdla. La Fuente, Al Lado de Universidad Catolica.",-2.181050393632949,-79.90324972127075,744.6808510638298,B
395,400000,"Preciosa Casa de Venta en Samborondon, Entre Lagos",-2.0907999,-79.87306769999998,1012.6582278481013,A
100,99500,"Venta Casa Urb. La Joya, Etapa Platino, Diseño Exclusivo, Cerca a Mix Center",-2.029117145154608,-79.92294736566771,995.0,B
483,300000,"Vendo Casa Urdesa Central Calle Comercial Alto Tráfico, Amplia Zona Parqueos",-2.163321995640298,-79.91420212942194,621.1180124223603,B
411,410000,Casa Venta en Preciosa Urbanización! Km. 4 Via a Samborondon!,-2.113175140689145,-79.8698826137695,997.5669099756691,B
490,229000,"Espectacular - con Piscina - 4 D - Us $229,000",-2.068341170525824,-79.83821612224642,467.3469387755102,C
81,45000,"Venta de Propiedad Al Norte de Guayaquil, Sauces 3",-2.1274633,-79.88988159999997,555.5555555555555,B
292,460000,"Casa en Venta, Isla del Río, Vía Samborondón",-2.0988941,-79.8640173,1575.3424657534247,A
215,200000,Vendo Villa Vía a La Costa Km 11,-2.1792082,-79.98326120000002,930.2325581395348,B
104,85000,Hermosa Casa Remodelada,-2.23280752121628,-79.90402808870238,817.3076923076923,B
220,298000,Plaza Real Villa Remodelada 3 Dorm 2 Salas,-2.185684416639673,-79.84986143125002,1354.5454545454545,A
212,143000,"Casa de Venta en San Felipe - Y. Guerra, P. Villegas",-2.1385605,-79.92206859999999,674.5283018867924,B
174,130000,Venta de Casa Moderna de Estreno en Urbanización Valle Alto,-2.2036513,-80.06047739999997,747.1264367816092,B
864,640000,Venta Vendo Sector Policentro Casa,-2.169838997683454,-79.90075745872196,740.7407407407408,B
500,135000,Vendo Linda Casa Urbanización Lago Capeira,-2.0097204,-79.9658574,270.0,C
159,158000,Casa en Venta en Mallorca (Venta Directa Sin Intermediarios),-2.036956,-79.86867760000001,993.7106918238994,B
2000,950000,Venta Hermosa Casa Urb Puerto Azul - 3 Dorm.,-2.187581016656953,-79.96821481985171,475.0,C
899,550000,Urb. Rio Guayas · Propiedad en Doble Terreno,-2.1656586,-79.87769019999996,611.7908787541713,B
171,188000,"Casa de Venta en Urb. Ciudad Celeste, Samborondon, Cerca de Cc El Dorado",-2.074603199999999,-79.8443798,1099.4152046783627,A
680,699000,"Urb Isla Sol - Casa 4 Dormit - Al Lago - Us$699,000",-2.1472172,-79.85978310000002,1027.9411764705883,A
690,480000,Venta Linda y Acogedora Villa Puerto Azul,-2.189258854883414,-79.96493716043551,695.6521739130435,B
403,650000,Vendo Hermosa Casa en Aires del Batan,-2.077565650790291,-79.86678501636351,1612.9032258064517,A
144,120000,Villa Club /natura por Estrenar / Negociable,-2.0277876,-79.9109305,833.3333333333334,B
288,230000,"Venta de Casa en Urb. Arrayanes - Vía a Samborondon, por El C. C. Alhambra",-2.1085513,-79.87191339999998,798.6111111111111,B
250,142000,Se Vende Casa de Una Planta de Lujo en Vicriel 250 m²,-2.053112,-79.89701179999997,568.0,B
510,650000,Proyecto Aires de Batan,-2.0772653,-79.87343659999999,1274.5098039215686,A
190,188000,Samborondon Ciudad Celeste Casa 3 Dorm. 2 y Medio Baños,-2.074902926756008,-79.85795718059603,989.4736842105264,B
245,225000,"Vendo Casa Km 2,5 Vía Samborondón, Amplio Patio",-2.112365509828726,-79.87111150759887,918.3673469387755,B
1000,990000,"Casa en Venta - Samborondon - Riberas de Batan - Us$990,000",-2.0744394,-79.89056310000001,990.0,B
78,80000,Linda Casa con Local Comercial en Mucho Lote II,-2.0646512,-79.89268090000002,1025.6410256410256,A
274,115000,Casa de Venta en Samanes Vía Principal,-2.114431586657558,-79.90172307199708,419.7080291970803,C
160,120000,Venta de Casa en Bellavista Norte de Guayaquil,-2.1886808,-79.90857010000002,750.0,B
454,390000,Casa Moderna de Venta en Samborondon Laguna del Sol,-2.117753077045951,-79.86812889117436,859.0308370044053,B
174,158000,Vendo Casa Impecable en Ciudad Celeste,-2.07179360121206,-79.84207850322787,908.0459770114943,B
200,160000,Vendo Casa Ciudad Celeste,-2.073659197271514,-79.84677773342196,800.0,B
338,569000,Vendo Proyecto Al Lago en Aires del Batan,-2.0772653,-79.8734366,1683.4319526627219,A
1000,1100000,Casa - Samborondón,-2.107305499999999,-79.872252,1100.0,A
1200,950000,Urdesa Central Propiedad Para Uso Residencial o Comercial Venta,-2.165798588383933,-79.91138044553827,791.6666666666666,B
412,454000,Vendo Moderna Casa de Estreno en Isla Mocoli,-2.094106824214779,-79.85657780367433,1101.9417475728155,A
360,220000,Casa en Venta Hermosa Santa Matia de Casa Grande 360 m²,-2.051322,-79.89351979999998,611.1111111111111,B
582,620000,"Vendo Casa Puerto Azul Excelente Estado Piscina, Amplia Área Social",-2.187656063774292,-79.96896583837588,1065.2920962199312,A
600,760000,"Laguna Club, Moderna Casa en Venta",-2.182737160914642,-79.98857202432862,1266.6666666666667,A
